n40_k150_B.txt, -1, 16, 121, -1, 16, 3189, -1
n40_k150_B.txt, -1, 16, 167, -1, 16, 2536, -1
n40_k150_B.txt, -1, 16, 98, -1, 16, 1925, -1
n40_k150_B.txt, -1, 16, 95, -1, 16, 2148, -1
n40_k150_B.txt, -1, 16, 134, -1, 16, 3723, -1
n500_k200_B.txt, -1, 88, 6012, -1, 87, 426363, -1
n500_k200_B.txt, -1, 88, 6636, -1, 87, 387324, -1
n500_k200_B.txt, -1, 88, 4300, -1, 87, 405617, -1
n500_k200_B.txt, -1, 88, 7485, -1, 87, 395250, -1
n500_k200_B.txt, -1, 88, 6088, -1, 87, 438111, -1
n500_k200_B.txt, -1, 88, 5688, -1, 87, 457580, -1
n500_k200_B.txt, -1, 88, 6966, -1, 87, 415328, -1
n500_k200_B.txt, -1, 88, 6928, -1, 87, 392799, -1
n500_k200_B.txt, -1, 88, 4485, -1, 87, 368328, -1
n500_k200_B.txt, -1, 88, 4608, -1, 87, 366907, -1
n80_k130_C.txt, -1, 40, 237, -1, 39, 16016, -1
n80_k130_C.txt, -1, 40, 275, -1, 39, 14630, -1
n80_k130_C.txt, -1, 40, 271, -1, 39, 15014, -1
n80_k130_C.txt, -1, 40, 440, -1, 39, 16544, -1
n80_k130_C.txt, -1, 40, 270, -1, 39, 16763, -1
n80_k130_C.txt, -1, 40, 321, -1, 39, 15566, -1
n80_k130_C.txt, -1, 40, 499, -1, 39, 14839, -1
n80_k130_C.txt, -1, 40, 294, -1, 39, 16532, -1
n80_k130_C.txt, -1, 40, 329, -1, 39, 19044, -1
n80_k130_C.txt, -1, 40, 269, -1, 39, 10959, -1
n1000_k200_B.txt, -1, 173, 16364, -1, 172, 2045303, -1
n1000_k200_B.txt, -1, 173, 15741, -1, 172, 1958911, -1
n1000_k200_B.txt, -1, 173, 16472, -1, 172, 1974546, -1
n1000_k200_B.txt, -1, 173, 16007, -1, 172, 1965063, -1
n1000_k200_B.txt, -1, 173, 15472, -1, 172, 1964458, -1
n1000_k200_B.txt, -1, 173, 15465, -1, 172, 1947806, -1
n1000_k200_B.txt, -1, 173, 15397, -1, 172, 2034425, -1
n1000_k200_B.txt, -1, 173, 15413, -1, 172, 2582066, -1
n1000_k200_B.txt, -1, 173, 22738, -1, 172, 2178003, -1
n1000_k200_B.txt, -1, 173, 15863, -1, 172, 2025473, -1
n30_k150_A.txt, -1, 13, 150, -1, 13, 1224, -1
n30_k150_A.txt, -1, 13, 58, -1, 13, 1200, -1
n30_k150_A.txt, -1, 13, 91, -1, 13, 1103, -1
n30_k150_A.txt, -1, 13, 59, -1, 13, 1267, -1
n30_k150_A.txt, -1, 13, 107, -1, 13, 1966, -1
n30_k150_A.txt, -1, 13, 100, -1, 13, 1853, -1
n30_k150_A.txt, -1, 13, 102, -1, 13, 1793, -1
n30_k150_A.txt, -1, 13, 93, -1, 13, 1149, -1
n30_k150_A.txt, -1, 13, 101, -1, 13, 1841, -1
n30_k150_A.txt, -1, 13, 105, -1, 13, 1833, -1
n80_k130_B.txt, -1, 39, 305, -1, 39, 9337, -1
n80_k130_B.txt, -1, 39, 301, -1, 39, 14045, -1
n80_k130_B.txt, -1, 39, 287, -1, 39, 9123, -1
n80_k130_B.txt, -1, 39, 340, -1, 39, 11246, -1
n80_k130_B.txt, -1, 39, 521, -1, 39, 14671, -1
n80_k130_B.txt, -1, 39, 532, -1, 39, 9883, -1
n80_k130_B.txt, -1, 39, 577, -1, 39, 14404, -1
n80_k130_B.txt, -1, 39, 300, -1, 39, 14566, -1
n80_k130_B.txt, -1, 39, 596, -1, 39, 12350, -1
n80_k130_B.txt, -1, 39, 342, -1, 39, 14137, -1
n30_k150_C.txt, -1, 14, 69, -1, 13, 1786, -1
n30_k150_C.txt, -1, 14, 114, -1, 13, 1723, -1
n30_k150_C.txt, -1, 14, 119, -1, 13, 2727, -1
n30_k150_C.txt, -1, 14, 120, -1, 13, 2605, -1
n30_k150_C.txt, -1, 14, 67, -1, 13, 1541, -1
n30_k150_C.txt, -1, 14, 66, -1, 13, 1555, -1
n30_k150_C.txt, -1, 14, 66, -1, 13, 1554, -1
n30_k150_C.txt, -1, 14, 66, -1, 13, 2007, -1
n30_k150_C.txt, -1, 14, 92, -1, 13, 1585, -1
